timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567425520099,3455,TwentyKBFile,200,OK,Users 1-4046,text,true,,20721,127,2079,2079,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425521213,2342,TwentyKBFile,200,OK,Users 1-5781,text,true,,20721,127,2077,2077,http://127.0.0.1:8080/20kbyte.html,2342,0,2341
1567425521209,2346,TwentyKBFile,200,OK,Users 1-5772,text,true,,20721,127,2077,2077,http://127.0.0.1:8080/20kbyte.html,2346,0,2345
1567425521212,2343,TwentyKBFile,200,OK,Users 1-5778,text,true,,20721,127,2077,2077,http://127.0.0.1:8080/20kbyte.html,2343,0,2342
1567425521208,2347,TwentyKBFile,200,OK,Users 1-5768,text,true,,20721,127,2075,2075,http://127.0.0.1:8080/20kbyte.html,2347,0,2346
1567425521210,2346,TwentyKBFile,200,OK,Users 1-5774,text,true,,20721,127,2074,2074,http://127.0.0.1:8080/20kbyte.html,2346,0,2344
1567425521212,2344,TwentyKBFile,200,OK,Users 1-5779,text,true,,20721,127,2073,2073,http://127.0.0.1:8080/20kbyte.html,2344,0,2342
1567425521212,2344,TwentyKBFile,200,OK,Users 1-5780,text,true,,20721,127,2071,2071,http://127.0.0.1:8080/20kbyte.html,2344,0,2342
1567425521207,2349,TwentyKBFile,200,OK,Users 1-5765,text,true,,20721,127,2070,2070,http://127.0.0.1:8080/20kbyte.html,2349,0,2347
1567425521209,2347,TwentyKBFile,200,OK,Users 1-5770,text,true,,20721,127,2070,2070,http://127.0.0.1:8080/20kbyte.html,2347,0,2345
1567425521209,2348,TwentyKBFile,200,OK,Users 1-5771,text,true,,20721,127,2070,2070,http://127.0.0.1:8080/20kbyte.html,2348,0,2345
1567425521208,2349,TwentyKBFile,200,OK,Users 1-5767,text,true,,20721,127,2067,2067,http://127.0.0.1:8080/20kbyte.html,2349,0,2346
1567425521211,2346,TwentyKBFile,200,OK,Users 1-5775,text,true,,20721,127,2067,2067,http://127.0.0.1:8080/20kbyte.html,2346,0,2343
1567425521210,2347,TwentyKBFile,200,OK,Users 1-5773,text,true,,20721,127,2065,2065,http://127.0.0.1:8080/20kbyte.html,2347,0,2345
1567425521211,2346,TwentyKBFile,200,OK,Users 1-5777,text,true,,20721,127,2064,2064,http://127.0.0.1:8080/20kbyte.html,2346,0,2344
1567425521211,2346,TwentyKBFile,200,OK,Users 1-5776,text,true,,20721,127,2063,2063,http://127.0.0.1:8080/20kbyte.html,2346,0,2344
1567425521208,2350,TwentyKBFile,200,OK,Users 1-5769,text,true,,20721,127,2062,2062,http://127.0.0.1:8080/20kbyte.html,2350,0,2347
1567425521208,2350,TwentyKBFile,200,OK,Users 1-5766,text,true,,20721,127,2062,2062,http://127.0.0.1:8080/20kbyte.html,2350,0,2347
1567425521207,2351,TwentyKBFile,200,OK,Users 1-5764,text,true,,20721,127,2062,2062,http://127.0.0.1:8080/20kbyte.html,2351,0,2348
1567425521206,2352,TwentyKBFile,200,OK,Users 1-5762,text,true,,20721,127,2062,2062,http://127.0.0.1:8080/20kbyte.html,2352,0,2349
1567425521207,2351,TwentyKBFile,200,OK,Users 1-5763,text,true,,20721,127,2060,2060,http://127.0.0.1:8080/20kbyte.html,2351,0,2348
1567425520102,3458,TwentyKBFile,200,OK,Users 1-4052,text,true,,20721,127,2057,2057,http://127.0.0.1:8080/20kbyte.html,3458,0,3454
1567425520102,3458,TwentyKBFile,200,OK,Users 1-4051,text,true,,20721,127,2057,2057,http://127.0.0.1:8080/20kbyte.html,3458,0,3454
1567425521213,2347,TwentyKBFile,200,OK,Users 1-5782,text,true,,20721,127,2055,2055,http://127.0.0.1:8080/20kbyte.html,2347,0,2342
1567425520104,3457,TwentyKBFile,200,OK,Users 1-4058,text,true,,20721,127,2054,2054,http://127.0.0.1:8080/20kbyte.html,3457,0,3453
1567425520105,3456,TwentyKBFile,200,OK,Users 1-4059,text,true,,20721,127,2053,2053,http://127.0.0.1:8080/20kbyte.html,3456,0,3452
1567425520104,3457,TwentyKBFile,200,OK,Users 1-4057,text,true,,20721,127,2053,2053,http://127.0.0.1:8080/20kbyte.html,3457,0,3453
1567425520104,3457,TwentyKBFile,200,OK,Users 1-4056,text,true,,20721,127,2053,2053,http://127.0.0.1:8080/20kbyte.html,3457,0,3453
1567425520103,3459,TwentyKBFile,200,OK,Users 1-4054,text,true,,20721,127,2050,2050,http://127.0.0.1:8080/20kbyte.html,3459,0,3454
1567425520103,3459,TwentyKBFile,200,OK,Users 1-4053,text,true,,20721,127,2049,2049,http://127.0.0.1:8080/20kbyte.html,3459,0,3454
1567425520103,3459,TwentyKBFile,200,OK,Users 1-4055,text,true,,20721,127,2048,2048,http://127.0.0.1:8080/20kbyte.html,3459,0,3454
1567425521215,2346,TwentyKBFile,200,OK,Users 1-5789,text,true,,20721,127,2048,2048,http://127.0.0.1:8080/20kbyte.html,2346,0,2343
1567425521215,2347,TwentyKBFile,200,OK,Users 1-5788,text,true,,20721,127,2046,2046,http://127.0.0.1:8080/20kbyte.html,2347,0,2343
1567425521214,2348,TwentyKBFile,200,OK,Users 1-5785,text,true,,20721,127,2046,2046,http://127.0.0.1:8080/20kbyte.html,2348,0,2344
1567425521215,2347,TwentyKBFile,200,OK,Users 1-5787,text,true,,20721,127,2045,2045,http://127.0.0.1:8080/20kbyte.html,2347,0,2343
1567425521214,2348,TwentyKBFile,200,OK,Users 1-5786,text,true,,20721,127,2044,2044,http://127.0.0.1:8080/20kbyte.html,2348,0,2344
1567425521214,2348,TwentyKBFile,200,OK,Users 1-5784,text,true,,20721,127,2043,2043,http://127.0.0.1:8080/20kbyte.html,2348,0,2344
1567425521214,2348,TwentyKBFile,200,OK,Users 1-5783,text,true,,20721,127,2041,2041,http://127.0.0.1:8080/20kbyte.html,2348,0,2344
1567425520107,3457,TwentyKBFile,200,OK,Users 1-4064,text,true,,20721,127,2040,2040,http://127.0.0.1:8080/20kbyte.html,3457,0,3453
1567425520107,3457,TwentyKBFile,200,OK,Users 1-4063,text,true,,20721,127,2039,2039,http://127.0.0.1:8080/20kbyte.html,3457,0,3453
1567425520106,3458,TwentyKBFile,200,OK,Users 1-4062,text,true,,20721,127,2039,2039,http://127.0.0.1:8080/20kbyte.html,3458,0,3454
1567425520106,3458,TwentyKBFile,200,OK,Users 1-4061,text,true,,20721,127,2038,2038,http://127.0.0.1:8080/20kbyte.html,3458,0,3454
1567425520105,3460,TwentyKBFile,200,OK,Users 1-4060,text,true,,20721,127,2036,2036,http://127.0.0.1:8080/20kbyte.html,3460,0,3455
1567425520108,3458,TwentyKBFile,200,OK,Users 1-4066,text,true,,20721,127,2036,2036,http://127.0.0.1:8080/20kbyte.html,3458,0,3453
1567425520108,3458,TwentyKBFile,200,OK,Users 1-4065,text,true,,20721,127,2036,2036,http://127.0.0.1:8080/20kbyte.html,3458,0,3453
1567425520110,3456,TwentyKBFile,200,OK,Users 1-4070,text,true,,20721,127,2033,2033,http://127.0.0.1:8080/20kbyte.html,3456,0,3453
1567425520110,3456,TwentyKBFile,200,OK,Users 1-4069,text,true,,20721,127,2032,2032,http://127.0.0.1:8080/20kbyte.html,3456,0,3453
1567425520110,3456,TwentyKBFile,200,OK,Users 1-4071,text,true,,20721,127,2031,2031,http://127.0.0.1:8080/20kbyte.html,3456,0,3453
1567425520109,3457,TwentyKBFile,200,OK,Users 1-4068,text,true,,20721,127,2031,2031,http://127.0.0.1:8080/20kbyte.html,3457,0,3454
1567425520109,3457,TwentyKBFile,200,OK,Users 1-4067,text,true,,20721,127,2029,2029,http://127.0.0.1:8080/20kbyte.html,3457,0,3454
1567425520112,3455,TwentyKBFile,200,OK,Users 1-4074,text,true,,20721,127,2028,2028,http://127.0.0.1:8080/20kbyte.html,3455,0,3452
1567425520112,3455,TwentyKBFile,200,OK,Users 1-4073,text,true,,20721,127,2027,2027,http://127.0.0.1:8080/20kbyte.html,3455,0,3452
1567425520111,3456,TwentyKBFile,200,OK,Users 1-4072,text,true,,20721,127,2026,2026,http://127.0.0.1:8080/20kbyte.html,3456,0,3453
1567425520112,3456,TwentyKBFile,200,OK,Users 1-4075,text,true,,20721,127,2025,2025,http://127.0.0.1:8080/20kbyte.html,3456,0,3454
1567425521222,2345,TwentyKBFile,200,OK,Users 1-5792,text,true,,20721,127,2024,2024,http://127.0.0.1:8080/20kbyte.html,2345,0,2345
1567425521216,2352,TwentyKBFile,200,OK,Users 1-5790,text,true,,20721,127,2024,2024,http://127.0.0.1:8080/20kbyte.html,2352,0,2351
